vent_vitesse_min_min,vent_vitesse_min_mean,vent_vitesse_max_max,vent_vitesse_max_mean,vent_rafales_max,vent_rafales_mean,vent_direction_deg_max,vent_direction_deg_mean,mer_score_min_min,mer_score_min_mean,mer_score_max_max,mer_score_max_mean,mer_hauteur_min_min,mer_hauteur_min_mean,mer_hauteur_max_max,mer_hauteur_max_mean,temps_precipitation_max,temps_precipitation_mean,temps_orage_max,temps_orage_mean,temps_visibilite_reduite_min,temps_visibilite_reduite_mean,temps_clair_min,temps_clair_mean,temps_nuageux_max,temps_nuageux_mean,temps_score_danger_max,temps_score_danger_mean,score_risque_max,score_risque_mean,annee,mois,jour,jour_semaine,jour_annee,saison_cyclonique,weekend,mois_sin,mois_cos,vent_amplitude,vent_moyen,rafales_fortes,mer_hauteur_moy,mer_amplitude,nb_conditions_defavorables,score_meteo_max,incident,date,swh_mean_global,swh_mean_max,swh_mean_std,swh_max_absolu,swh_max_mean,swh_std_mean,score_vague_max,score_vague_mean,n_points_total,ecart_hauteur_bulletin_satellite,swh_coefficient_variation,swh_extreme,score_satellite_composite,vent_mer_risque,rafale_mer_risque,score_saison_risque,vent_precipitation_risque,score_composite_meteo,ratio_mer_vent,vent_vitesse_max_max_lag1,vent_vitesse_max_max_lag2,vent_vitesse_max_max_lag3,mer_hauteur_max_max_lag1,mer_hauteur_max_max_lag2,mer_hauteur_max_max_lag3,score_risque_max_lag1,score_risque_max_lag2,score_risque_max_lag3,vent_rafales_max_lag1,vent_rafales_max_lag2,vent_rafales_max_lag3,vent_vitesse_max_max_rolling3,vent_vitesse_max_max_rolling7,mer_hauteur_max_max_rolling3,mer_hauteur_max_max_rolling7,score_risque_max_rolling3,score_risque_max_rolling7,vent_rafales_max_rolling3,vent_rafales_max_rolling7,degradation_score,degradation_vent,tendance_risque,taux_incident_global,score_risque_mois,taux_incident_saison
5.0,8.75,20.0,14.0,25.0,21.0,270.0,180.0,3.0,4.0,6.0,5.333333333333333,0.1,0.5583333333333333,4.0,3.0,1,0.6666666666666666,0,0.0,0,0.0,0,0.5,1,0.5,1,0.6666666666666666,33,25.33333333333333,2020,11,20,4,325,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,2.05,3.9,1.6666666666666663,33.0,0,2020-11-20,,,,,,,,,,,,0,,80.0,100.0,33,20.0,26.2,0.19047619047619047,20.0,20.0,15.0,2.5,4.0,4.0,32.0,35.0,42.0,25.0,30.0,25.0,20.0,19.285714285714285,3.5,3.7857142857142856,33.333333333333336,43.0,26.666666666666668,26.428571428571427,1.0,0.0,-9.666666666666664,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,14.0,30.0,21.25,270.0,127.5,3.0,3.8333333333333335,6.0,5.166666666666667,0.1,0.4916666666666667,4.0,2.75,1,0.3333333333333333,0,0.0,0,0.0,0,0.6666666666666666,1,0.6666666666666666,1,0.3333333333333333,35,23.5,2020,11,23,0,328,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,1,2.05,3.9,1.3333333333333333,35.0,0,2020-11-23,,,,,,,,,,,,0,,80.0,120.0,35,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,2.5,4.0,33.0,32.0,35.0,25.0,25.0,30.0,20.0,19.285714285714285,3.5,3.7857142857142856,33.333333333333336,39.142857142857146,26.666666666666668,26.428571428571427,2.0,0.0,-5.80952380952381,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,21.666666666666668,270.0,142.5,3.0,3.8333333333333335,6.0,5.166666666666667,0.1,0.4916666666666667,4.0,2.75,1,0.5,0,0.0,0,0.0,0,0.3333333333333333,1,0.3333333333333333,1,0.5,28,24.0,2020,11,24,1,329,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,2.05,3.9,1.5,28.0,0,2020-11-24,,,,,,,,,,,,0,,80.0,100.0,28,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,2.5,35.0,33.0,32.0,30.0,25.0,25.0,20.0,19.285714285714285,4.0,3.7857142857142856,32.0,36.714285714285715,26.666666666666668,26.428571428571427,-7.0,0.0,-4.714285714285715,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,20.0,270.0,142.5,3.0,3.8333333333333335,6.0,5.166666666666667,0.1,0.4916666666666667,4.0,2.75,1,0.5,0,0.0,0,0.0,0,0.3333333333333333,1,0.1666666666666666,1,0.5,25,23.166666666666668,2020,11,25,2,330,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,2.05,3.9,1.5,25.0,0,2020-11-25,,,,,,,,,,,,0,,80.0,100.0,25,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,28.0,35.0,33.0,25.0,30.0,25.0,20.0,19.285714285714285,4.0,3.7857142857142856,29.333333333333332,32.857142857142854,26.666666666666668,26.428571428571427,-3.0,0.0,-3.523809523809522,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,21.0,180.0,127.5,3.0,4.333333333333333,6.0,5.166666666666667,0.1,0.8083333333333332,4.0,2.75,1,0.5,0,0.0,0,0.0,0,0.3333333333333333,1,0.1666666666666666,1,0.5,30,24.0,2020,11,26,3,331,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,2.05,3.9,1.5,30.0,0,2020-11-26,,,,,,,,,,,,0,,80.0,100.0,30,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,25.0,28.0,35.0,25.0,25.0,30.0,20.0,20.0,4.0,3.7857142857142856,27.666666666666668,31.142857142857142,25.0,26.428571428571427,5.0,0.0,-3.4761904761904745,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,14.0,30.0,22.5,180.0,150.0,3.0,4.333333333333333,6.0,5.333333333333333,0.1,0.8083333333333332,4.0,3.0,1,0.5,0,0.0,0,0.0,0,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,35,27.0,2020,11,27,4,332,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,1,2.05,3.9,1.5,35.0,0,2020-11-27,,,,,,,,,,,,0,,80.0,120.0,35,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,30.0,25.0,28.0,25.0,25.0,25.0,20.0,20.0,4.0,3.7857142857142856,30.0,31.142857142857142,26.666666666666668,26.428571428571427,5.0,0.0,-1.1428571428571423,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,14.0,30.0,24.0,270.0,135.0,3.0,4.333333333333333,6.0,5.5,0.1,0.8083333333333332,4.0,3.25,1,0.3333333333333333,0,0.0,0,0.0,0,0.5,1,0.5,1,0.3333333333333333,35,26.83333333333333,2020,11,28,5,333,1,1,-0.5000000000000004,0.8660254037844384,15.0,11.375,1,2.05,3.9,1.3333333333333333,35.0,0,2020-11-28,,,,,,,,,,,,0,,80.0,120.0,35,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,35.0,30.0,25.0,30.0,25.0,25.0,20.0,20.0,4.0,4.0,33.333333333333336,31.571428571428573,28.333333333333332,27.142857142857142,0.0,0.0,1.7619047619047628,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,20.0,315.0,150.0,3.0,4.333333333333333,6.0,5.333333333333333,0.1,0.8083333333333332,4.0,3.0,1,0.3333333333333333,1,0.1666666666666666,0,0.0,0,0.5,1,0.3333333333333333,4,0.8333333333333334,32,25.0,2020,11,29,6,334,1,1,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,2.05,3.9,2.5,32.0,0,2020-11-29,,,,,,,,,,,,0,,80.0,100.0,32,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,35.0,35.0,30.0,30.0,30.0,25.0,20.0,20.0,4.0,4.0,34.0,31.428571428571427,28.333333333333332,27.142857142857142,-3.0,0.0,2.571428571428573,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,20.0,270.0,157.5,3.0,4.333333333333333,5.0,5.0,0.1,0.8083333333333332,2.5,2.5,1,0.6666666666666666,1,0.3333333333333333,0,0.0,0,0.3333333333333333,1,0.1666666666666666,4,1.6666666666666667,37,25.83333333333333,2020,11,30,0,335,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,1.3,2.4,3.0,37.0,0,2020-11-30,,,,,,,,,,,,0,,50.0,62.5,37,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,4.0,4.0,4.0,32.0,35.0,35.0,25.0,30.0,30.0,20.0,20.0,3.5,3.7857142857142856,34.666666666666664,31.714285714285715,26.666666666666668,26.428571428571427,5.0,0.0,2.952380952380949,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,18.33333333333333,270.0,120.0,3.0,4.333333333333333,5.0,5.0,0.1,0.8083333333333332,2.5,2.5,1,0.3333333333333333,1,0.1666666666666666,0,0.0,0,0.5,1,0.1666666666666666,4,0.8333333333333334,32,23.33333333333333,2020,12,1,1,336,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.3,2.4,2.5,32.0,0,2020-12-01,,,,,,,,,,,,0,,50.0,62.5,32,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,4.0,4.0,37.0,32.0,35.0,25.0,25.0,30.0,20.0,20.0,3.0,3.5714285714285716,33.666666666666664,32.285714285714285,25.0,26.428571428571427,-5.0,0.0,1.3809523809523796,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,18.33333333333333,315.0,127.5,3.0,4.5,5.0,5.0,0.1,0.9333333333333332,2.5,2.5,1,0.5,1,0.3333333333333333,0,0.0,0,0.3333333333333333,1,0.3333333333333333,4,1.6666666666666667,32,25.0,2020,12,2,2,337,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.3,2.4,2.833333333333333,32.0,0,2020-12-02,,,,,,,,,,,,0,,50.0,50.0,32,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,2.5,4.0,32.0,37.0,32.0,25.0,25.0,25.0,20.0,20.0,2.5,3.357142857142857,33.666666666666664,33.285714285714285,23.333333333333332,25.714285714285715,0.0,0.0,0.3809523809523796,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,90.0,90.0,4.0,4.0,5.0,5.0,0.5,0.5,2.5,2.5,1,1.0,0,0.0,0,0.0,1,1.0,1,1.0,2,2.0,26,26.0,2020,12,3,3,338,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.5,2.0,2.0,26.0,0,2020-12-03,,,,,,,,,,,,0,,50.0,62.5,26,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,2.5,2.5,32.0,32.0,37.0,20.0,25.0,25.0,20.0,20.0,2.5,3.142857142857143,30.0,32.714285714285715,23.333333333333332,25.714285714285715,-6.0,0.0,-2.7142857142857153,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,15.0,15.0,135.0,135.0,4.0,4.0,5.0,5.0,0.5,0.5,2.5,2.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2020,12,4,4,339,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.5,2.0,0.0,20.0,0,2020-12-04,,,,,,,,,,,,0,,50.0,37.5,20,0.0,18.5,0.11904761904761904,20.0,20.0,20.0,2.5,2.5,2.5,26.0,32.0,32.0,25.0,20.0,25.0,20.0,20.0,2.5,2.9285714285714284,26.0,30.571428571428573,20.0,23.571428571428573,-6.0,0.0,-4.571428571428573,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,18.0,180.0,122.14285714285714,3.0,4.285714285714286,6.0,5.285714285714286,0.1,0.7642857142857142,4.0,2.9285714285714284,1,0.4285714285714285,1,0.2857142857142857,0,0.0,0,0.5714285714285714,1,0.4285714285714285,4,1.2857142857142858,32,26.0,2020,12,5,5,340,1,1,-2.4492935982947064e-16,1.0,15.0,11.375,0,2.05,3.9,2.7142857142857144,32.0,0,2020-12-05,,,,,,,,,,,,0,,80.0,100.0,32,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,2.5,2.5,2.5,20.0,26.0,32.0,15.0,25.0,20.0,20.0,20.0,3.0,2.9285714285714284,26.0,30.142857142857142,21.666666666666668,22.857142857142858,12.0,0.0,-4.142857142857142,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,270.0,160.71428571428572,3.0,4.428571428571429,6.0,5.285714285714286,0.1,0.8714285714285713,4.0,2.9285714285714284,1,0.4285714285714285,1,0.1428571428571428,0,0.0,0,0.2857142857142857,1,0.5714285714285714,4,0.8571428571428571,32,24.714285714285715,2020,12,6,6,341,1,1,-2.4492935982947064e-16,1.0,15.0,11.375,0,2.05,3.9,2.571428571428572,32.0,1,2020-12-06,,,,,,,,,,,,0,,80.0,100.0,32,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,2.5,2.5,32.0,20.0,26.0,25.0,15.0,25.0,20.0,20.0,3.5,2.9285714285714284,28.0,30.142857142857142,21.666666666666668,22.857142857142858,0.0,0.0,-2.1428571428571423,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,30.0,20.0,225.0,154.28571428571428,3.0,4.571428571428571,6.0,5.571428571428571,0.1,1.05,4.0,3.357142857142857,1,0.4285714285714285,1,0.4285714285714285,0,0.0,0,0.2857142857142857,1,0.2857142857142857,4,1.7142857142857142,42,30.142857142857142,2020,12,8,1,343,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,1,2.05,3.9,2.857142857142857,42.0,0,2020-12-08,,,,,,,,,,,,0,,80.0,120.0,42,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,2.5,32.0,32.0,20.0,25.0,25.0,15.0,20.0,20.0,4.0,3.142857142857143,35.333333333333336,30.857142857142858,26.666666666666668,23.571428571428573,10.0,0.0,4.476190476190478,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,30.0,21.666666666666668,315.0,141.42857142857142,4.0,4.714285714285714,6.0,5.428571428571429,0.5,1.1071428571428572,4.0,3.142857142857143,1,0.7142857142857143,1,0.2857142857142857,0,0.0,0,0.2857142857142857,1,0.1428571428571428,4,1.7142857142857142,35,28.714285714285715,2020,12,9,2,344,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,1,2.25,3.5,3.0,35.0,1,2020-12-09,,,,,,,,,,,,0,,80.0,120.0,35,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,42.0,32.0,32.0,30.0,25.0,25.0,20.0,20.0,4.0,3.357142857142857,36.333333333333336,31.285714285714285,28.333333333333332,24.285714285714285,-7.0,0.0,5.047619047619051,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,30.0,23.75,180.0,109.28571428571428,3.0,4.571428571428571,6.0,5.285714285714286,0.1,0.9785714285714284,4.0,2.7285714285714286,1,0.8571428571428571,0,0.0,0,0.0,0,0.2857142857142857,1,0.2857142857142857,1,0.8571428571428571,35,26.142857142857142,2020,12,11,4,346,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,1,2.05,3.9,1.8571428571428568,35.0,0,2020-12-11,,,,,,,,,,,,0,,80.0,120.0,35,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,35.0,42.0,32.0,30.0,30.0,25.0,20.0,20.0,4.0,3.5714285714285716,37.333333333333336,31.714285714285715,30.0,25.714285714285715,0.0,0.0,5.61904761904762,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,19.0,180.0,109.28571428571428,3.0,4.428571428571429,6.0,5.142857142857143,0.1,0.8714285714285713,4.0,2.5,1,0.7142857142857143,1,0.2857142857142857,0,0.0,0,0.2857142857142857,1,0.2857142857142857,4,2.0,32,27.428571428571427,2020,12,14,0,349,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,2.05,3.9,3.0,32.0,0,2020-12-14,,,,,,,,,,,,0,,80.0,100.0,32,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,35.0,35.0,42.0,30.0,30.0,30.0,20.0,20.0,4.0,3.7857142857142856,34.0,32.57142857142857,28.333333333333332,25.714285714285715,-3.0,0.0,1.4285714285714306,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,20.0,180.0,115.71428571428572,3.0,4.285714285714286,6.0,5.142857142857143,0.1,0.7642857142857142,4.0,2.5,1,0.7142857142857143,1,0.1428571428571428,0,0.0,0,0.2857142857142857,1,0.1428571428571428,4,1.5714285714285714,32,25.428571428571427,2020,12,15,1,350,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,2.05,3.9,2.857142857142857,32.0,1,2020-12-15,,,,,,,,,,,,0,,80.0,80.0,32,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,32.0,35.0,35.0,25.0,30.0,30.0,20.0,20.0,4.0,4.0,33.0,34.285714285714285,25.0,26.428571428571427,0.0,0.0,-1.2857142857142847,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,17.5,225.0,135.0,3.0,4.428571428571429,5.0,5.0,0.1,0.8714285714285713,2.5,2.2857142857142856,1,0.5714285714285714,0,0.0,0,0.0,0,0.2857142857142857,0,0.0,1,0.5714285714285714,23,21.714285714285715,2020,12,16,2,351,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.3,2.4,1.5714285714285714,23.0,0,2020-12-16,,,,,,,,,,,,0,,50.0,50.0,23,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,4.0,4.0,4.0,32.0,32.0,35.0,20.0,25.0,30.0,20.0,20.0,3.5,3.7857142857142856,29.0,33.0,21.666666666666668,25.714285714285715,-9.0,0.0,-4.0,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,20.0,270.0,154.28571428571428,3.0,4.428571428571429,5.0,5.0,0.1,0.8714285714285713,2.5,2.5,1,0.7142857142857143,1,0.2857142857142857,0,0.0,0,0.2857142857142857,0,0.0,4,1.8571428571428568,32,26.285714285714285,2020,12,17,3,352,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.3,2.4,3.0,32.0,0,2020-12-17,,,,,,,,,,,,0,,50.0,62.5,32,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,4.0,4.0,23.0,32.0,32.0,20.0,20.0,25.0,20.0,20.0,3.0,3.5714285714285716,29.0,33.0,21.666666666666668,25.714285714285715,9.0,0.0,-4.0,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,18.33333333333333,270.0,128.57142857142858,3.0,4.428571428571429,5.0,5.0,0.1,0.8714285714285713,2.5,2.5,1,0.7142857142857143,1,0.2857142857142857,0,0.0,0,0.2857142857142857,1,0.2857142857142857,4,1.7142857142857142,32,25.142857142857142,2020,12,18,4,353,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.3,2.4,3.0,32.0,0,2020-12-18,,,,,,,,,,,,0,,50.0,50.0,32,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,2.5,4.0,32.0,23.0,32.0,25.0,20.0,20.0,20.0,20.0,2.5,3.357142857142857,29.0,31.571428571428573,21.666666666666668,24.285714285714285,0.0,0.0,-2.571428571428573,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,16.666666666666668,270.0,128.57142857142858,4.0,4.714285714285714,6.0,5.285714285714286,0.5,1.0357142857142858,4.0,2.9285714285714284,1,0.7142857142857143,1,0.2857142857142857,0,0.0,0,0.0,1,0.1428571428571428,4,1.5714285714285714,32,26.142857142857142,2020,12,19,5,354,1,1,-2.4492935982947064e-16,1.0,15.0,11.375,0,2.25,3.5,3.0,32.0,0,2020-12-19,,,,,,,,,,,,0,,80.0,80.0,32,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,2.5,2.5,2.5,32.0,32.0,23.0,20.0,25.0,20.0,20.0,20.0,3.0,3.357142857142857,32.0,31.142857142857142,21.666666666666668,22.857142857142858,0.0,0.0,0.8571428571428577,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,17.5,180.0,102.85714285714286,4.0,4.714285714285714,6.0,5.285714285714286,0.5,1.0357142857142858,4.0,2.9285714285714284,1,0.7142857142857143,1,0.5714285714285714,0,0.0,0,0.0,1,0.2857142857142857,4,2.4285714285714284,32,28.714285714285715,2020,12,20,6,355,1,1,-2.4492935982947064e-16,1.0,15.0,11.375,0,2.25,3.5,3.2857142857142856,32.0,0,2020-12-20,,,,,,,,,,,,0,,80.0,80.0,32,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,2.5,2.5,32.0,32.0,32.0,20.0,20.0,25.0,20.0,20.0,3.5,3.357142857142857,32.0,30.714285714285715,20.0,21.428571428571427,0.0,0.0,1.2857142857142847,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,18.75,270.0,135.0,3.0,4.285714285714286,6.0,5.142857142857143,0.1,0.7642857142857142,4.0,2.7142857142857144,1,0.7142857142857143,1,0.2857142857142857,0,0.0,0,0.0,1,0.2857142857142857,4,1.5714285714285714,32,25.428571428571427,2020,12,21,0,356,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,2.05,3.9,3.0,32.0,0,2020-12-21,,,,,,,,,,,,0,,80.0,80.0,32,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,2.5,32.0,32.0,32.0,20.0,20.0,20.0,20.0,20.0,4.0,3.357142857142857,32.0,30.714285714285715,20.0,20.714285714285715,0.0,0.0,1.2857142857142847,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,19.0,270.0,167.14285714285714,3.0,4.428571428571429,6.0,5.142857142857143,0.1,0.8714285714285713,4.0,2.7142857142857144,1,0.7142857142857143,1,0.1428571428571428,0,0.0,0,0.4285714285714285,1,0.1428571428571428,4,1.1428571428571428,33,24.857142857142858,2020,12,24,3,359,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,2.05,3.9,2.857142857142857,33.0,1,2020-12-24,,,,,,,,,,,,0,,80.0,100.0,33,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,32.0,32.0,32.0,20.0,20.0,20.0,20.0,20.0,4.0,3.357142857142857,32.333333333333336,30.857142857142858,21.666666666666668,21.428571428571427,1.0,0.0,1.476190476190478,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,20.0,270.0,147.85714285714286,4.0,4.714285714285714,6.0,5.428571428571429,0.5,1.0357142857142858,4.0,3.142857142857143,1,0.7142857142857143,1,0.2857142857142857,0,0.0,0,0.2857142857142857,1,0.1428571428571428,4,1.8571428571428568,32,27.714285714285715,2020,12,27,6,362,1,1,-2.4492935982947064e-16,1.0,15.0,11.375,0,2.25,3.5,3.0,32.0,0,2020-12-27,,,,,,,,,,,,0,,80.0,80.0,32,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,33.0,32.0,32.0,25.0,20.0,20.0,20.0,20.0,4.0,3.5714285714285716,32.333333333333336,32.142857142857146,21.666666666666668,21.428571428571427,-1.0,0.0,0.1904761904761898,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,16.666666666666668,180.0,108.0,4.0,4.8,6.0,5.2,0.5,1.1,4.0,2.8,1,0.6,1,0.6,0,0.0,0,0.4,1,0.2,6,2.8,38,29.4,2020,12,28,0,363,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,2.25,3.5,3.2,38.0,0,2020-12-28,,,,,,,,,,,,0,,80.0,80.0,38,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,32.0,33.0,32.0,20.0,25.0,20.0,20.0,20.0,4.0,3.7857142857142856,34.333333333333336,33.0,21.666666666666668,20.714285714285715,6.0,0.0,1.3333333333333357,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,33.0,22.0,180.0,112.5,4.0,4.5,6.0,5.166666666666667,0.5,0.875,4.0,2.75,1,0.6666666666666666,1,0.3333333333333333,0,0.0,0,0.3333333333333333,1,0.3333333333333333,4,1.8333333333333333,35,28.0,2020,12,30,2,365,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,1,2.25,3.5,3.0,35.0,1,2020-12-30,,,,,,,,,,,,0,,80.0,132.0,35,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,38.0,32.0,33.0,20.0,20.0,25.0,20.0,20.0,4.0,4.0,35.0,33.42857142857143,24.333333333333332,22.571428571428573,-3.0,0.0,1.5714285714285694,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,33.0,22.6,180.0,112.5,4.0,4.5,6.0,5.166666666666667,0.5,0.875,4.0,2.75,1,0.6666666666666666,1,0.1666666666666666,0,0.0,0,0.3333333333333333,1,0.3333333333333333,4,1.3333333333333333,35,27.33333333333333,2020,12,31,3,366,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,1,2.25,3.5,2.833333333333333,35.0,1,2020-12-31,,,,,,,,,,,,0,,80.0,132.0,35,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,4.0,4.0,35.0,38.0,32.0,33.0,20.0,20.0,20.0,20.0,4.0,4.0,36.0,33.857142857142854,28.666666666666668,24.428571428571427,0.0,0.0,2.142857142857146,0.15151515151515152,12.857142857142856,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,37,37.0,2021,1,2,5,2,1,1,0.4999999999999999,0.8660254037844387,15.0,11.375,0,1.875,1.25,4.0,37.0,0,2021-01-02,,,,,,,,,,,,0,,50.0,62.5,37,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,4.0,4.0,4.0,35.0,35.0,38.0,33.0,33.0,20.0,20.0,20.0,3.5,3.7857142857142856,35.666666666666664,34.57142857142857,30.333333333333332,25.142857142857142,2.0,0.0,1.095238095238095,0.15151515151515152,9.25925925925926,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,26,26.0,2021,1,4,0,4,1,0,0.4999999999999999,0.8660254037844387,15.0,11.375,0,1.875,1.25,2.0,26.0,0,2021-01-04,,,,,,,,,,,,0,,50.0,62.5,26,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,4.0,4.0,37.0,35.0,35.0,25.0,33.0,33.0,20.0,20.0,3.0,3.5714285714285716,32.666666666666664,33.714285714285715,27.666666666666668,25.857142857142858,-11.0,0.0,-1.047619047619051,0.15151515151515152,9.25925925925926,0.12916666666666668
