vent_vitesse_min,vent_vitesse_max,vent_rafales,vent_direction_deg,mer_score_min,mer_score_max,mer_hauteur_min,mer_hauteur_max,temps_precipitation,temps_orage,temps_visibilite_reduite,temps_clair,temps_nuageux,temps_score_danger,score_risque,annee,mois,jour,jour_semaine,jour_annee,saison_cyclonique,weekend,mois_sin,mois_cos,jour_annee_sin,jour_annee_cos,zone_AMPANIHY A TAOLAGNARO,zone_ANTALAHA A FARAFANGANA,zone_ANTALAHA A MAHANORO,zone_ANTALAHA A MANANJARY,zone_ANTALAHA A TAOLAGNARO,zone_ANTALAHA A TOAMASINA,zone_ANTALAHA AU CAP SAINTE-MARIE,zone_AVIS DE GRAND FRAIS ASSOCIE A LA DEPRESSION TROPICALE ENTRE TOAMASINA,zone_AVIS DE GRAND FRAIS ASSOCIE A LA DEPRESSION TROPICALE ENTRE TOAMASINA ET VATOMANDRY,zone_BELNA' BESALAMPY A MOROMBE,zone_BESALAMPY A MOROMBE,zone_BESALAMPY A TOLIARA,zone_CAP D'AMBRE A ANTALAHA,zone_CAP D'AMBRE A BESALAMPY,zone_CAP D'AMBRE A CAP EST,zone_CAP D'AMBRE A MAHANORO,zone_CAP D'AMBRE A MAINTIRANO,zone_CAP D'AMBRE A MANANJARY,zone_CAP D'AMBRE A SAINTE-MARIE,zone_CAP D'AMBRE A TOAMASINA,zone_CAP D'AMBRE ANTALAHA,zone_CAP EST A MAHANORO,zone_CAP EST A TAOLAGNARO,zone_CAP SAINT ANDRE A ANALALAVA,zone_CAP SAINTE MARIE AU CAP ST VINCENT,zone_CAP SAINTE-MARIE A TAOLAGNARO,zone_CAP ST VINCENT AU CAP SAINT ANDRE,zone_FARAFANGANA A TAOLAGNARO,zone_FARAFANGANA AU CAP SAINTE-MARIE,zone_GRAND FRAIS AU VOISINAGE DE TAOLAGNARO,zone_GRAND FRAIS AU VOISINAGE DU CAP D'AMBRE,zone_GRAND FRAIS AU VOISINAGE DU CAP SAINTE-MARIE,zone_LOCALEMENT GRAND FRAIS AU SUD DE TAOLAGNARO,zone_MAHANORO A CAP SAINTE-MARIE,zone_MAHANORO A TAOLAGNARO,zone_MAHANORO AU CAP SAINTE-MARIE,zone_MAINTIRANO AU CAP SAINTE-MARIE,zone_MANANJARAY A TAOLAGNARO,zone_MANANJARY A CAP SAINTE-MARIE,zone_MANANJARY A TAOLAGNARO,zone_MANANJARY AU CAP SAINTE-MARIE,zone_MOROMBE A CAP SAINTE-MARIE,zone_MOROMBE A TAOLAGNARO,zone_MOROMBE AU CAP SAINTE-MARIE,zone_MOROMBE AU TAOLAGNARO,zone_SAINTE-MARIE A MAHANORO,zone_SAINTE-MARIE A MANANJARY,zone_SAINTE-MARIE A TAOLAGNARO,zone_SAINTE-MARIE AU CAP SAINTE-MARIE,zone_TAOLAGNARO AU CAP SAINTE MARIE,zone_TOAMASINA A TAOLAGNARO,zone_TOAMASINA AU CAP SAINTE-MARIE,zone_TOAMASINA AU TAOLAGNARO,zone_TOLIARA A TAOLAGNARO,zone_TOLIARA AU CAP SAINTE-MARIE,vent_amplitude,vent_moyen,mer_amplitude,mer_moyenne,vent_fort,vent_violent,rafales_fortes,mer_agitee,mer_forte,vent_vitesse_max_lag1,vent_vitesse_max_trend,mer_hauteur_max_lag1,mer_hauteur_max_trend,score_risque_lag1,score_risque_trend,vent_moyen_lag1,vent_moyen_trend,incident
10.0,15.0,20.0,270.0,4.0,5.0,0.5,2.5,1,0,0,0,0,2,26,2020,12,27,6,362,1,1,-2.4492935982947064e-16,1.0,-0.05161966722325418,0.9986668162884759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,4.0,-1.5,25.0,1.0,12.5,0.0,0
10.0,20.0,30.0,90.0,5.0,6.0,1.25,4.0,1,0,0,0,0,1,53,2019,9,23,0,266,0,0,-1.0,-1.8369701987210297e-16,-0.9911140639934546,-0.13301470653419636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,15.0,2.75,2.625,0,0,1,1,1,15.0,5.0,2.5,1.5,0.0,53.0,12.5,2.5,1
10.0,15.0,25.0,90.0,5.0,6.0,1.25,4.0,0,0,0,1,0,0,40,2019,9,16,0,259,0,0,-1.0,-1.8369701987210297e-16,-0.9679377830240641,-0.25119006388481957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,10.0,5.0,2.5,1.5,5.0,35.0,7.5,5.0,1
10.0,15.0,20.0,180.0,5.0,5.0,1.25,2.5,0,0,0,1,0,0,20,2020,11,26,3,331,1,0,-0.5000000000000004,0.8660254037844384,-0.5524353131676203,0.8335557718385695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,4.0,-1.5,30.0,-10.0,12.5,0.0,0
10.0,15.0,20.0,180.0,4.0,5.0,0.5,1.0,1,0,0,0,0,1,23,2020,12,15,1,350,1,0,-2.4492935982947064e-16,1.0,-0.2553532951161881,0.9668478136052773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,0.5,0.75,0,0,0,1,0,15.0,0.0,2.5,-1.5,32.0,-9.0,12.5,0.0,1
20.0,25.0,20.0,135.0,4.0,5.0,0.5,2.5,0,0,0,0,1,0,20,2019,9,7,5,250,0,1,-1.0,-1.8369701987210297e-16,-0.9175836260593934,-0.3975428142825566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,22.5,2.0,1.5,1,0,0,1,0,25.0,0.0,2.5,0.0,30.0,-10.0,22.5,0.0,0
5.0,10.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,25,2019,11,26,1,330,1,0,-0.5000000000000004,0.8660254037844384,-0.5667017562911184,0.8239230057575536,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,20.0,-10.0,4.0,-1.5,45.0,-20.0,17.5,-10.0,0
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,1,0,20,2020,12,22,1,357,1,0,-2.4492935982947064e-16,1.0,-0.13727877211326517,0.9905324521322227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,32.0,-12.0,12.5,0.0,1
10.0,15.0,20.0,0.0,4.0,5.0,0.5,2.5,1,0,0,0,0,1,3,2021,1,21,3,21,1,0,0.49999999999999994,0.8660254037844387,0.3536761221763716,0.9353679493131483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,3.0,0.0,12.5,0.0,0
10.0,15.0,30.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,0,2,16,2022,7,21,3,202,0,0,-0.4999999999999997,-0.8660254037844388,-0.3294084822245302,-0.9441875088341994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,1,1,0,15.0,0.0,2.5,0.0,16.0,0.0,12.5,0.0,0
5.0,10.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,5,2020,1,11,5,11,1,1,0.49999999999999994,0.8660254037844387,0.1882267098432442,0.9821256058680006,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,10.0,0.0,2.5,0.0,25.0,-20.0,7.5,0.0,0
10.0,15.0,25.0,135.0,5.0,5.0,1.25,2.5,1,0,0,0,1,2,31,2021,9,16,3,259,0,0,-1.0,-1.8369701987210297e-16,-0.9679377830240641,-0.25119006388481957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,16.0,15.0,12.5,0.0,1
10.0,15.0,20.0,90.0,5.0,6.0,1.25,4.0,1,0,0,0,0,3,44,2019,12,3,1,337,1,0,-2.4492935982947064e-16,1.0,-0.4635502709028512,0.8860706215341378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,10.0,5.0,4.0,0.0,30.0,14.0,7.5,5.0,0
5.0,10.0,20.0,0.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,25,2020,1,11,5,11,1,1,0.49999999999999994,0.8660254037844387,0.1882267098432442,0.9821256058680006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,15.0,-5.0,2.5,0.0,30.0,-5.0,12.5,-5.0,0
10.0,15.0,20.0,90.0,3.0,3.0,0.1,0.5,0,0,0,0,1,0,10,2019,10,22,1,295,0,0,-0.8660254037844386,0.5000000000000001,-0.9338372288229252,0.35769823883312546,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,0.4,0.3,0,0,0,0,0,15.0,0.0,6.0,-5.5,30.0,-20.0,12.5,0.0,0
10.0,15.0,15.0,180.0,4.0,5.0,0.5,2.5,1,0,0,1,1,1,23,2020,11,20,4,325,1,0,-0.5000000000000004,0.8660254037844384,-0.6354323008901775,0.7721565844991641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,1.0,1.5,20.0,3.0,12.5,0.0,0
15.0,20.0,25.0,90.0,5.0,6.0,1.25,4.0,1,1,0,0,0,4,57,2020,2,14,4,45,1,0,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.0,17.5,2.75,2.625,0,0,0,1,1,10.0,10.0,2.5,1.5,25.0,32.0,7.5,10.0,0
5.0,10.0,30.0,180.0,5.0,6.0,1.25,4.0,0,0,0,1,0,0,40,2020,2,9,6,40,1,1,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.75,2.625,0,0,1,1,1,20.0,-10.0,2.5,1.5,38.0,2.0,15.0,-7.5,0
5.0,10.0,20.0,315.0,4.0,5.0,0.5,1.0,0,0,0,0,0,0,25,2019,12,13,4,347,1,0,-2.4492935982947064e-16,1.0,-0.3049212246562894,0.9523775757303973,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,0.5,0.75,0,0,0,1,0,10.0,0.0,1.0,0.0,25.0,0.0,7.5,0.0,0
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,1,0,0,0,0,2,26,2019,11,28,3,332,1,0,-0.5000000000000004,0.8660254037844384,-0.5380051715382992,0.8429415373547832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,10.0,5.0,2.5,0.0,25.0,1.0,7.5,5.0,0
10.0,15.0,20.0,315.0,5.0,5.0,1.25,2.5,1,1,0,0,0,4,32,2022,3,9,2,68,1,0,1.0,6.123233995736766e-17,0.9209712877166346,0.38963044953078796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,4.0,-1.5,42.0,-10.0,12.5,0.0,0
5.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,30,2019,12,29,6,363,1,1,-2.4492935982947064e-16,1.0,-0.034421611622745804,0.9994074007397048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,10.0,2.0,1.5,0,0,0,1,0,10.0,5.0,2.5,0.0,30.0,0.0,7.5,2.5,0
10.0,15.0,20.0,180.0,5.0,5.0,1.25,2.5,1,0,0,0,1,1,23,2022,1,29,5,29,1,1,0.49999999999999994,0.8660254037844387,0.47873384011578846,0.8779600847008882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,26.0,-3.0,12.5,0.0,0
15.0,20.0,30.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,25,2019,11,16,5,320,1,1,-0.5000000000000004,0.8660254037844384,-0.6994583270516471,0.7146733860429609,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,2.0,1.5,0,0,1,1,0,15.0,5.0,2.5,0.0,35.0,-10.0,12.5,5.0,0
10.0,15.0,20.0,135.0,5.0,5.0,1.25,2.5,1,0,0,0,0,2,26,2022,6,18,5,169,0,1,1.2246467991473532e-16,-1.0,0.23030567023061221,-0.9731183372332619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.0,0.5,23.0,3.0,12.5,0.0,0
5.0,15.0,20.0,180.0,4.0,5.0,0.5,1.8,0,0,0,0,0,0,30,2019,12,30,0,364,1,0,-2.4492935982947064e-16,1.0,-0.01721335615583528,0.9998518392091162,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,10.0,1.3,1.15,0,0,0,1,0,15.0,0.0,0.6,1.2000000000000002,35.0,-5.0,10.0,0.0,0
10.0,15.0,20.0,90.0,5.0,6.0,1.25,4.0,0,0,0,0,0,0,35,2020,2,6,3,37,1,0,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,15.0,0.0,2.5,1.5,36.0,-1.0,12.5,0.0,0
5.0,10.0,20.0,90.0,4.0,5.0,0.5,2.5,1,1,0,0,0,4,37,2020,1,16,3,16,1,0,0.49999999999999994,0.8660254037844387,0.2719581575341055,0.9623090774541486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,10.0,0.0,2.5,0.0,5.0,32.0,7.5,0.0,0
10.0,15.0,20.0,90.0,3.0,5.0,0.1,2.5,0,0,0,1,1,0,30,2019,9,20,4,263,0,0,-1.0,-1.8369701987210297e-16,-0.9829265519799822,-0.18399835165767986,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.4,1.3,0,0,0,1,0,15.0,0.0,2.5,0.0,21.0,9.0,12.5,0.0,0
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,1,0,0,0,0,2,6,2021,11,22,0,326,1,0,-0.5000000000000004,0.8660254037844384,-0.622046748440868,0.7829801036770625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,1.5,1.0,20.0,-14.0,12.5,0.0,0
10.0,15.0,25.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,15,2020,2,19,2,50,1,0,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,35.0,-20.0,12.5,0.0,0
5.0,10.0,30.0,0.0,4.0,5.0,0.5,2.5,0,0,0,1,1,0,15,2019,10,18,4,291,0,0,-0.8660254037844386,0.5000000000000001,-0.9562348265919058,0.2926003356333479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,1,1,0,20.0,-10.0,2.5,0.0,35.0,-20.0,17.5,-10.0,0
10.0,15.0,20.0,180.0,4.0,5.0,0.5,2.5,1,0,0,0,1,2,6,2021,6,20,6,171,0,1,1.2246467991473532e-16,-1.0,0.19667288979357647,-0.980469160361632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,6.0,0.0,12.5,0.0,0
5.0,5.0,20.0,90.0,3.0,5.0,0.1,0.3,0,0,0,0,0,0,20,2019,12,18,2,352,1,0,-2.4492935982947064e-16,1.0,-0.22192151300416674,0.9750645322571945,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,5.0,0.19999999999999998,0.2,0,0,0,1,0,5.0,0.0,1.2,-0.8999999999999999,20.0,0.0,5.0,0.0,0
10.0,15.0,20.0,180.0,5.0,5.0,1.25,2.5,1,0,0,0,0,2,26,2022,1,26,2,26,1,0,0.49999999999999994,0.8660254037844387,0.4327755925504312,0.901501684131884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,31.0,-5.0,12.5,0.0,1
15.0,20.0,10.0,90.0,3.0,5.0,0.1,2.5,0,0,0,0,0,0,35,2019,12,24,1,358,1,0,-2.4492935982947064e-16,1.0,-0.12020804489935275,0.9927487224577402,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,2.4,1.3,0,0,0,1,0,15.0,5.0,4.0,-1.5,35.0,0.0,12.5,5.0,0
5.0,10.0,15.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,25,2019,11,17,6,321,1,1,-0.5000000000000004,0.8660254037844384,-0.6870527672236675,0.726607524768565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,20.0,-10.0,4.0,-1.5,45.0,-20.0,17.5,-10.0,0
10.0,15.0,20.0,135.0,4.0,5.0,0.5,1.2,0,0,0,0,0,0,30,2019,11,21,3,325,1,0,-0.5000000000000004,0.8660254037844384,-0.6354323008901775,0.7721565844991641,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,0.7,0.85,0,0,0,1,0,10.0,5.0,0.5,0.7,15.0,15.0,7.5,5.0,0
10.0,15.0,15.0,270.0,4.0,5.0,0.5,2.5,1,0,0,0,1,1,23,2020,11,19,3,324,1,0,-0.5000000000000004,0.8660254037844384,-0.6486295610349818,0.7611042586607742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,20.0,3.0,12.5,0.0,0
