date,vent_vitesse_min_min,vent_vitesse_min_mean,vent_vitesse_max_max,vent_vitesse_max_mean,vent_rafales_max,vent_rafales_mean,vent_direction_deg_max,vent_direction_deg_mean,mer_score_min_min,mer_score_min_mean,mer_score_max_max,mer_score_max_mean,mer_hauteur_min_min,mer_hauteur_min_mean,mer_hauteur_max_max,mer_hauteur_max_mean,temps_precipitation_max,temps_precipitation_mean,temps_orage_max,temps_orage_mean,temps_visibilite_reduite_min,temps_visibilite_reduite_mean,temps_clair_min,temps_clair_mean,temps_nuageux_max,temps_nuageux_mean,temps_score_danger_max,temps_score_danger_mean,score_risque_max,score_risque_mean,date_only,incident,annee,mois,jour,jour_semaine,jour_annee,saison_cyclonique,weekend,mois_sin,mois_cos,vent_amplitude,vent_moyen,rafales_fortes,mer_hauteur_moy,mer_amplitude,nb_conditions_defavorables,score_meteo_max
2019-09-06,5.0,13.0,25.0,18.0,35.0,27.5,90.0,90.0,5.0,5.0,7.0,6.333333333333333,1.25,1.25,6.0,4.666666666666667,1,0.4,0,0.0,0,0.0,0,0.4,1,0.2,3,0.8,49,37.4,2019-09-06,0,2019,9,6,4,249,0,0,-1.0,-1.8369701987210297e-16,20.0,15.5,1,3.625,4.75,1.4,49.0
2019-09-07,15.0,18.0,25.0,23.0,30.0,30.0,180.0,144.0,5.0,5.0,7.0,6.5,1.25,1.25,6.0,4.6,0,0.0,0,0.0,0,0.0,0,0.2,1,0.2,0,0.0,60,37.0,2019-09-07,0,2019,9,7,5,250,0,1,-1.0,-1.8369701987210297e-16,10.0,20.5,1,3.625,4.75,0.0,60.0
2019-09-09,5.0,9.0,20.0,14.0,30.0,21.25,180.0,117.0,3.0,5.0,7.0,5.8,0.1,1.6199999999999999,3.5,2.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55,35.0,2019-09-09,0,2019,9,9,0,252,0,0,-1.0,-1.8369701987210297e-16,15.0,11.5,1,1.8,3.4,0.0,55.0
2019-09-10,5.0,11.0,25.0,16.0,30.0,25.0,180.0,108.0,3.0,4.4,6.0,5.2,0.1,0.8699999999999999,3.5,2.1,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,55,35.0,2019-09-10,0,2019,9,10,1,253,0,0,-1.0,-1.8369701987210297e-16,20.0,13.5,1,1.8,3.4,0.0,55.0
2019-09-13,5.0,7.5,15.0,12.5,25.0,17.5,135.0,82.5,3.0,3.8,5.0,5.0,0.1,0.42000000000000004,2.5,2.3,1,0.16666666666666666,0,0.0,0,0.0,0,0.5,1,0.3333333333333333,2,0.3333333333333333,36,26.0,2019-09-13,0,2019,9,13,4,256,0,0,-1.0,-1.8369701987210297e-16,10.0,10.0,0,1.3,2.4,1.1666666666666667,36.0
2019-09-14,5.0,9.0,15.0,14.0,25.0,22.5,90.0,90.0,4.0,4.0,6.0,5.333333333333333,0.5,0.5,4.0,3.0,1,0.2,0,0.0,0,0.0,0,0.6,1,0.2,2,0.4,36,24.2,2019-09-14,0,2019,9,14,5,257,0,1,-1.0,-1.8369701987210297e-16,10.0,11.5,0,2.25,3.5,1.2,36.0
2019-09-16,5.0,6.666666666666667,15.0,11.666666666666666,25.0,18.0,90.0,75.0,3.0,4.0,6.0,4.75,0.1,0.5875,4.0,2.375,0,0.0,0,0.0,0,0.0,0,0.5,1,0.16666666666666666,0,0.0,40,20.0,2019-09-16,1,2019,9,16,0,259,0,0,-1.0,-1.8369701987210297e-16,10.0,9.166666666666666,0,2.05,3.9,0.0,40.0
2019-09-17,5.0,6.666666666666667,15.0,10.0,25.0,20.0,135.0,105.0,3.0,4.0,6.0,4.666666666666667,0.1,0.6166666666666667,5.0,2.6666666666666665,0,0.0,0,0.0,0,0.0,1,1.0,1,0.3333333333333333,0,0.0,40,25.0,2019-09-17,0,2019,9,17,1,260,0,0,-1.0,-1.8369701987210297e-16,10.0,8.333333333333334,0,2.55,4.9,0.0,40.0
2019-09-19,5.0,10.0,25.0,17.0,25.0,20.0,90.0,90.0,3.0,4.2,6.0,4.8,0.1,0.72,4.0,2.4,1,0.2,0,0.0,0,0.0,0,0.6,1,0.2,2,0.4,46,33.2,2019-09-19,0,2019,9,19,3,262,0,0,-1.0,-1.8369701987210297e-16,20.0,13.5,0,2.05,3.9,1.2,46.0
2019-09-20,10.0,11.0,20.0,16.0,25.0,25.0,90.0,60.0,3.0,4.25,6.0,5.5,0.1,0.775,4.0,3.25,1,0.2,0,0.0,0,0.0,0,0.6,1,0.2,2,0.4,40,31.2,2019-09-20,0,2019,9,20,4,263,0,0,-1.0,-1.8369701987210297e-16,10.0,13.5,0,2.05,3.9,1.2,40.0
2019-09-22,10.0,12.0,20.0,18.0,30.0,30.0,90.0,45.0,3.0,4.4,6.0,5.6,0.1,0.8699999999999999,4.0,3.4,1,0.2857142857142857,0,0.0,0,0.0,0,0.42857142857142855,1,0.14285714285714285,2,0.42857142857142855,53,29.857142857142858,2019-09-22,0,2019,9,22,6,265,0,1,-1.0,-1.8369701987210297e-16,10.0,15.0,1,2.05,3.9,1.2857142857142856,53.0
2019-09-23,5.0,10.0,20.0,16.0,30.0,26.25,90.0,54.0,3.0,4.25,6.0,5.5,0.1,0.775,4.0,3.25,1,0.16666666666666666,0,0.0,0,0.0,0,0.5,1,0.16666666666666666,1,0.16666666666666666,53,28.833333333333332,2019-09-23,1,2019,9,23,0,266,0,0,-1.0,-1.8369701987210297e-16,15.0,13.0,1,2.05,3.9,1.1666666666666667,53.0
2019-09-25,5.0,11.666666666666666,25.0,20.0,25.0,25.0,90.0,90.0,5.0,5.2,7.0,6.2,1.25,1.5,6.0,4.4,0,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.6666666666666666,0,0.0,50,38.333333333333336,2019-09-25,1,2019,9,25,2,268,0,0,-1.0,-1.8369701987210297e-16,20.0,15.833333333333332,0,3.625,4.75,0.0,50.0
2019-09-27,10.0,13.0,25.0,18.0,30.0,27.5,180.0,135.0,5.0,5.25,7.0,6.25,1.25,1.5625,6.0,4.5,0,0.0,0,0.0,0,0.0,0,0.2,1,0.2,0,0.0,60,40.0,2019-09-27,0,2019,9,27,4,270,0,0,-1.0,-1.8369701987210297e-16,15.0,15.5,1,3.625,4.75,0.0,60.0
2019-09-28,5.0,6.666666666666667,15.0,11.666666666666666,25.0,22.5,180.0,150.0,3.0,4.0,6.0,5.333333333333333,0.1,0.6166666666666667,4.0,2.1666666666666665,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.3333333333333333,0,0.0,30,28.333333333333332,2019-09-28,1,2019,9,28,5,271,0,1,-1.0,-1.8369701987210297e-16,10.0,9.166666666666666,0,2.05,3.9,0.0,30.0
2019-09-29,5.0,5.0,10.0,8.75,15.0,15.0,180.0,123.75,3.0,4.25,6.0,5.25,0.1,0.775,4.0,2.0,0,0.0,0,0.0,0,0.0,0,0.5,1,0.25,0,0.0,30,25.0,2019-09-29,0,2019,9,29,6,272,0,1,-1.0,-1.8369701987210297e-16,5.0,6.875,0,2.05,3.9,0.0,30.0
2019-09-30,5.0,6.25,15.0,11.25,20.0,17.5,180.0,123.75,3.0,4.25,5.0,5.0,0.1,0.775,2.0,1.5,0,0.0,0,0.0,0,0.0,0,0.25,1,0.25,0,0.0,30,26.25,2019-09-30,0,2019,9,30,0,273,0,0,-1.0,-1.8369701987210297e-16,10.0,8.75,0,1.05,1.9,0.0,30.0
2019-10-01,5.0,7.0,20.0,12.0,25.0,18.333333333333332,90.0,90.0,3.0,4.25,6.0,5.25,0.1,0.775,4.0,2.875,0,0.0,0,0.0,0,0.0,0,0.6,1,0.4,0,0.0,30,25.0,2019-10-01,0,2019,10,1,1,274,0,0,-0.8660254037844386,0.5000000000000001,15.0,9.5,0,2.05,3.9,0.0,30.0
2019-10-02,5.0,7.5,20.0,13.75,25.0,20.0,90.0,90.0,3.0,4.5,6.0,5.25,0.1,0.9625,4.0,2.875,0,0.0,0,0.0,0,0.0,0,0.2,1,0.4,0,0.0,45,25.0,2019-10-02,0,2019,10,2,2,275,0,0,-0.8660254037844386,0.5000000000000001,15.0,10.625,0,2.05,3.9,0.0,45.0
2019-10-04,5.0,8.75,15.0,12.5,25.0,25.0,180.0,135.0,3.0,4.25,6.0,5.5,0.1,0.775,4.0,2.0,0,0.0,0,0.0,0,0.0,0,0.25,1,0.5,0,0.0,35,31.25,2019-10-04,1,2019,10,4,4,277,0,0,-0.8660254037844386,0.5000000000000001,10.0,10.625,0,2.05,3.9,0.0,35.0
2019-10-05,5.0,9.0,15.0,13.0,20.0,20.0,180.0,135.0,3.0,4.2,6.0,5.0,0.1,0.72,4.0,2.3600000000000003,0,0.0,0,0.0,0,0.0,0,0.4,1,0.4,0,0.0,35,28.0,2019-10-05,0,2019,10,5,5,278,0,1,-0.8660254037844386,0.5000000000000001,10.0,11.0,0,2.05,3.9,0.0,35.0
2019-10-07,5.0,8.75,15.0,12.5,20.0,20.0,135.0,112.5,3.0,4.5,6.0,5.5,0.1,0.9625,4.0,2.125,0,0.0,0,0.0,0,0.0,0,0.25,1,0.25,0,0.0,35,30.0,2019-10-07,0,2019,10,7,0,280,0,0,-0.8660254037844386,0.5000000000000001,10.0,10.625,0,2.05,3.9,0.0,35.0
2019-10-08,5.0,8.75,15.0,12.5,25.0,25.0,135.0,101.25,3.0,4.5,6.0,5.5,0.1,0.9625,2.5,2.0,0,0.0,0,0.0,0,0.0,0,0.75,1,0.25,0,0.0,40,31.25,2019-10-08,0,2019,10,8,1,281,0,0,-0.8660254037844386,0.5000000000000001,10.0,10.625,0,1.3,2.4,0.0,40.0
2019-10-10,10.0,11.0,15.0,15.0,25.0,23.75,180.0,144.0,3.0,4.2,6.0,5.6,0.1,0.72,4.0,2.3600000000000003,1,0.2,0,0.0,0,0.0,0,0.6,1,0.4,1,0.2,40,36.6,2019-10-10,1,2019,10,10,3,283,0,0,-0.8660254037844386,0.5000000000000001,5.0,13.0,0,2.05,3.9,1.2,40.0
2019-10-11,5.0,7.5,20.0,15.0,25.0,23.333333333333332,90.0,90.0,3.0,4.333333333333333,6.0,5.666666666666667,0.1,0.8666666666666667,4.0,3.5,0,0.0,0,0.0,0,0.0,0,0.2,1,0.2,0,0.0,45,24.0,2019-10-11,0,2019,10,11,4,284,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.25,0,2.05,3.9,0.0,45.0
2019-10-12,5.0,10.0,20.0,16.666666666666668,25.0,22.5,180.0,150.0,3.0,4.333333333333333,6.0,5.666666666666667,0.1,0.8666666666666667,2.5,2.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,1,0.6666666666666666,1,0.3333333333333333,45,37.666666666666664,2019-10-12,0,2019,10,12,5,285,0,1,-0.8660254037844386,0.5000000000000001,15.0,13.333333333333334,0,1.3,2.4,1.3333333333333333,45.0
2019-10-13,5.0,8.333333333333334,15.0,10.0,25.0,20.0,225.0,180.0,3.0,4.333333333333333,6.0,5.666666666666667,0.1,0.8666666666666667,4.0,2.9333333333333336,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.3333333333333333,0,0.0,35,30.0,2019-10-13,0,2019,10,13,6,286,0,1,-0.8660254037844386,0.5000000000000001,10.0,9.166666666666668,0,2.05,3.9,0.0,35.0
2019-10-14,5.0,10.0,30.0,15.0,25.0,21.666666666666668,180.0,112.5,3.0,4.0,6.0,5.333333333333333,0.1,0.6166666666666667,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.2,0,0.0,30,23.0,2019-10-14,0,2019,10,14,0,287,0,0,-0.8660254037844386,0.5000000000000001,25.0,12.5,0,2.05,3.9,0.0,30.0
2019-10-15,5.0,6.25,20.0,12.5,20.0,18.333333333333332,180.0,90.0,4.0,4.0,6.0,5.333333333333333,0.5,0.5,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.4,1,0.4,0,0.0,30,19.0,2019-10-15,0,2019,10,15,1,288,0,0,-0.8660254037844386,0.5000000000000001,15.0,9.375,0,2.25,3.5,0.0,30.0
2019-10-16,5.0,11.25,20.0,15.0,25.0,20.0,180.0,146.25,3.0,4.0,6.0,5.25,0.1,0.5875,4.0,2.0,0,0.0,0,0.0,0,0.0,0,0.25,1,0.25,0,0.0,40,32.5,2019-10-16,0,2019,10,16,2,289,0,0,-0.8660254037844386,0.5000000000000001,15.0,13.125,0,2.05,3.9,0.0,40.0
2019-10-17,5.0,12.5,25.0,18.333333333333332,30.0,23.75,135.0,67.5,3.0,4.5,6.0,5.666666666666667,0.1,0.9333333333333332,4.0,3.25,1,0.3333333333333333,0,0.0,0,0.0,0,0.5,1,0.16666666666666666,2,0.6666666666666666,55,42.0,2019-10-17,1,2019,10,17,3,290,0,0,-0.8660254037844386,0.5000000000000001,20.0,15.416666666666666,1,2.05,3.9,1.3333333333333333,55.0
2019-10-18,5.0,9.0,20.0,14.0,30.0,27.5,90.0,54.0,3.0,4.25,6.0,5.5,0.1,0.775,4.0,3.25,1,0.2,0,0.0,0,0.0,0,0.6,1,0.6,2,0.4,46,31.2,2019-10-18,0,2019,10,18,4,291,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.5,1,2.05,3.9,1.2,46.0
2019-10-19,5.0,9.0,20.0,14.0,30.0,26.666666666666668,90.0,72.0,3.0,4.4,6.0,5.6,0.1,0.8699999999999999,4.0,3.4,1,0.3333333333333333,0,0.0,0,0.0,0,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,46,32.0,2019-10-19,0,2019,10,19,5,292,0,1,-0.8660254037844386,0.5000000000000001,15.0,11.5,1,2.05,3.9,1.3333333333333333,46.0
2019-10-21,5.0,10.0,20.0,15.0,25.0,25.0,90.0,90.0,4.0,4.5,6.0,5.75,0.5,0.875,4.0,3.625,0,0.0,0,0.0,0,0.0,0,0.6,1,1.0,0,0.0,40,32.0,2019-10-21,0,2019,10,21,0,294,0,0,-0.8660254037844386,0.5000000000000001,15.0,12.5,0,2.25,3.5,0.0,40.0
2019-10-22,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,3.0,4.25,7.0,5.25,0.1,0.775,6.0,3.25,1,0.2,0,0.0,0,0.0,0,0.4,1,0.6,1,0.2,30,17.6,2019-10-22,0,2019,10,22,1,295,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.375,0,3.05,5.9,1.2,30.0
2019-10-24,5.0,10.0,20.0,15.0,25.0,22.5,90.0,30.0,3.0,3.75,6.0,4.75,0.1,0.4,4.0,2.375,0,0.0,0,0.0,0,0.0,0,0.6,1,0.6,0,0.0,35,23.0,2019-10-24,0,2019,10,24,3,297,0,0,-0.8660254037844386,0.5000000000000001,15.0,12.5,0,2.05,3.9,0.0,35.0
2019-10-25,5.0,9.0,20.0,15.0,25.0,20.0,180.0,135.0,3.0,3.8,5.0,4.6,0.1,0.42000000000000004,2.5,1.48,0,0.0,0,0.0,0,0.0,0,0.6,1,0.6,0,0.0,35,29.0,2019-10-25,0,2019,10,25,4,298,0,0,-0.8660254037844386,0.5000000000000001,15.0,12.0,0,1.3,2.4,0.0,35.0
2019-10-26,5.0,5.0,15.0,12.5,25.0,20.0,90.0,90.0,3.0,4.2,5.0,4.6,0.1,0.72,2.5,2.1,0,0.0,0,0.0,0,0.0,0,0.8333333333333334,1,0.5,0,0.0,35,25.0,2019-10-26,0,2019,10,26,5,299,0,1,-0.8660254037844386,0.5000000000000001,10.0,8.75,0,1.3,2.4,0.0,35.0
2019-10-28,5.0,9.0,20.0,14.0,25.0,20.0,180.0,99.0,3.0,3.8,5.0,4.6,0.1,0.42000000000000004,1.3,1.08,0,0.0,0,0.0,0,0.0,0,0.8,1,0.4,0,0.0,35,28.0,2019-10-28,0,2019,10,28,0,301,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.5,0,0.7000000000000001,1.2,0.0,35.0
2019-10-29,5.0,6.666666666666667,20.0,14.166666666666666,20.0,20.0,90.0,75.0,3.0,3.8,5.0,4.6,0.1,0.42000000000000004,2.5,2.1,0,0.0,0,0.0,0,0.0,0,0.5,1,0.3333333333333333,0,0.0,30,24.166666666666668,2019-10-29,0,2019,10,29,1,302,0,0,-0.8660254037844386,0.5000000000000001,15.0,10.416666666666666,0,1.3,2.4,0.0,30.0
2019-10-30,5.0,7.0,20.0,12.0,25.0,20.0,180.0,90.0,3.0,4.2,6.0,5.4,0.1,0.72,4.0,3.3,1,0.2,0,0.0,0,0.0,0,0.2,0,0.0,2,0.4,41,31.2,2019-10-30,0,2019,10,30,2,303,0,0,-0.8660254037844386,0.5000000000000001,15.0,9.5,0,2.05,3.9,1.2,41.0
2019-10-31,10.0,15.0,20.0,18.75,30.0,25.0,180.0,168.75,3.0,4.25,6.0,5.75,0.1,0.775,4.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,42.5,2019-10-31,0,2019,10,31,3,304,0,0,-0.8660254037844386,0.5000000000000001,10.0,16.875,1,2.05,3.9,0.0,50.0
2019-11-03,5.0,8.333333333333334,20.0,15.0,30.0,26.666666666666668,90.0,90.0,3.0,4.2,5.0,5.0,0.1,0.72,2.5,2.5,1,0.3333333333333333,0,0.0,0,0.0,0,0.16666666666666666,0,0.0,3,1.0,39,33.0,2019-11-03,0,2019,11,3,6,307,1,1,-0.5000000000000004,0.8660254037844384,15.0,11.666666666666668,1,1.3,2.4,1.3333333333333333,39.0
2019-11-05,5.0,8.333333333333334,25.0,16.666666666666668,20.0,20.0,90.0,90.0,3.0,4.333333333333333,7.0,5.5,0.1,0.8916666666666666,6.0,3.3333333333333335,1,0.3333333333333333,0,0.0,0,0.0,0,0.16666666666666666,1,0.16666666666666666,3,1.0,50,37.166666666666664,2019-11-05,0,2019,11,5,1,309,1,0,-0.5000000000000004,0.8660254037844384,20.0,12.5,0,3.05,5.9,1.3333333333333333,50.0
2019-11-06,5.0,9.0,25.0,17.0,20.0,20.0,90.0,90.0,3.0,4.4,7.0,5.6,0.1,0.97,6.0,3.5,1,0.2,0,0.0,0,0.0,0,0.2,1,0.2,3,0.6,50,36.8,2019-11-06,0,2019,11,6,2,310,1,0,-0.5000000000000004,0.8660254037844384,20.0,13.0,0,3.05,5.9,1.2,50.0
2019-11-07,5.0,9.0,20.0,14.0,30.0,30.0,180.0,150.0,3.0,4.5,6.0,5.5,0.1,0.9625,4.0,3.25,0,0.0,0,0.0,0,0.0,0,0.16666666666666666,0,0.0,0,0.0,35,24.166666666666668,2019-11-07,0,2019,11,7,3,311,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.5,1,2.05,3.9,0.0,35.0
2019-11-08,10.0,10.0,15.0,15.0,25.0,25.0,180.0,120.0,3.0,4.333333333333333,6.0,5.666666666666667,0.1,0.8666666666666667,4.0,1.9333333333333333,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,0,0.0,0,0.0,40,36.666666666666664,2019-11-08,0,2019,11,8,4,312,1,0,-0.5000000000000004,0.8660254037844384,5.0,12.5,0,2.05,3.9,0.0,40.0
2019-11-09,5.0,5.833333333333333,15.0,11.666666666666666,20.0,17.5,180.0,108.0,3.0,4.0,6.0,5.2,0.1,0.5700000000000001,4.0,2.8,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,0,0.0,0,0.0,35,24.166666666666668,2019-11-09,0,2019,11,9,5,313,1,1,-0.5000000000000004,0.8660254037844384,10.0,8.75,0,2.05,3.9,0.0,35.0
2019-11-10,5.0,7.5,15.0,12.5,20.0,18.333333333333332,90.0,90.0,3.0,4.0,5.0,5.0,0.1,0.6166666666666667,2.5,2.5,0,0.0,0,0.0,0,0.0,0,0.4,1,0.2,0,0.0,25,18.0,2019-11-10,0,2019,11,10,6,314,1,1,-0.5000000000000004,0.8660254037844384,10.0,10.0,0,1.3,2.4,0.0,25.0
2019-11-12,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,3.0,4.0,6.0,5.2,0.1,0.5700000000000001,4.0,2.8,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.16666666666666666,0,0.0,25,17.5,2019-11-12,0,2019,11,12,1,316,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,2.05,3.9,0.0,25.0
2019-11-13,5.0,5.0,10.0,10.0,30.0,23.333333333333332,180.0,120.0,3.0,4.2,6.0,5.4,0.1,0.72,4.0,3.1,0,0.0,0,0.0,0,0.0,0,0.4,0,0.0,0,0.0,40,29.0,2019-11-13,0,2019,11,13,2,317,1,0,-0.5000000000000004,0.8660254037844384,5.0,7.5,1,2.05,3.9,0.0,40.0
2019-11-14,5.0,8.75,20.0,13.75,30.0,26.666666666666668,90.0,90.0,3.0,3.5,6.0,6.0,0.1,0.3,4.0,4.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,4,1.3333333333333333,40,21.5,2019-11-14,0,2019,11,14,3,318,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.25,1,2.05,3.9,2.6666666666666665,40.0
2019-11-15,10.0,12.5,20.0,17.5,30.0,30.0,180.0,180.0,3.0,3.5,6.0,6.0,0.1,0.3,1.0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,47.5,2019-11-15,0,2019,11,15,4,319,1,0,-0.5000000000000004,0.8660254037844384,10.0,15.0,1,0.55,0.9,0.0,50.0
2019-11-16,10.0,13.75,20.0,18.75,30.0,27.5,90.0,90.0,3.0,4.333333333333333,7.0,6.0,0.1,0.8666666666666667,6.0,4.166666666666667,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,4,1.0,57,43.0,2019-11-16,0,2019,11,16,5,320,1,1,-0.5000000000000004,0.8660254037844384,10.0,16.25,1,3.05,5.9,2.5,57.0
2019-11-17,5.0,10.0,25.0,15.833333333333334,30.0,20.0,90.0,90.0,3.0,4.333333333333333,6.0,5.333333333333333,0.1,0.8083333333333332,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,35.0,2019-11-17,0,2019,11,17,6,321,1,1,-0.5000000000000004,0.8660254037844384,20.0,12.916666666666668,1,2.05,3.9,0.0,50.0
2019-11-18,5.0,7.5,15.0,12.5,15.0,15.0,90.0,90.0,4.0,4.0,6.0,5.333333333333333,0.5,0.5,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,19.0,2019-11-18,0,2019,11,18,0,322,1,0,-0.5000000000000004,0.8660254037844384,10.0,10.0,0,2.25,3.5,0.0,35.0
2019-11-19,5.0,6.666666666666667,15.0,11.666666666666666,25.0,20.0,90.0,90.0,3.0,3.8,6.0,5.0,0.1,0.42000000000000004,4.0,2.7,1,0.2,1,0.2,0,0.0,0,0.6,1,0.2,4,0.8,52,27.4,2019-11-19,0,2019,11,19,1,323,1,0,-0.5000000000000004,0.8660254037844384,10.0,9.166666666666666,0,2.05,3.9,2.4000000000000004,52.0
2019-11-20,5.0,6.666666666666667,15.0,11.666666666666666,20.0,20.0,180.0,135.0,3.0,3.6666666666666665,5.0,4.333333333333333,0.1,0.3666666666666667,1.2,0.7999999999999999,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.3333333333333333,0,0.0,30,23.333333333333332,2019-11-20,0,2019,11,20,2,324,1,0,-0.5000000000000004,0.8660254037844384,10.0,9.166666666666666,0,0.65,1.0999999999999999,0.0,30.0
2019-11-21,5.0,8.333333333333334,20.0,14.166666666666666,25.0,21.25,135.0,97.5,3.0,3.8333333333333335,5.0,4.666666666666667,0.1,0.43333333333333335,2.5,1.95,0,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.16666666666666666,0,0.0,40,28.333333333333332,2019-11-21,0,2019,11,21,3,325,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.25,0,1.3,2.4,0.0,40.0
2019-11-22,5.0,8.0,20.0,13.0,25.0,23.333333333333332,90.0,90.0,3.0,3.8,6.0,5.6,0.1,0.42000000000000004,4.0,3.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,45,33.0,2019-11-22,0,2019,11,22,4,326,1,0,-0.5000000000000004,0.8660254037844384,15.0,10.5,0,2.05,3.9,0.0,45.0
2019-11-23,5.0,6.666666666666667,15.0,11.666666666666666,20.0,20.0,180.0,105.0,3.0,3.6666666666666665,5.0,5.0,0.1,0.3666666666666667,1.0,0.8333333333333334,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.3333333333333333,0,0.0,30,26.666666666666668,2019-11-23,0,2019,11,23,5,327,1,1,-0.5000000000000004,0.8660254037844384,10.0,9.166666666666666,0,0.55,0.9,0.0,30.0
2019-11-24,5.0,8.333333333333334,20.0,13.333333333333334,25.0,23.333333333333332,90.0,90.0,3.0,3.8,6.0,4.8,0.1,0.42000000000000004,4.0,2.4,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.3333333333333333,0,0.0,45,25.833333333333332,2019-11-24,0,2019,11,24,6,328,1,1,-0.5000000000000004,0.8660254037844384,15.0,10.833333333333334,0,2.05,3.9,0.0,45.0
2019-11-25,5.0,6.666666666666667,20.0,11.666666666666666,20.0,18.333333333333332,180.0,108.0,3.0,3.8333333333333335,5.0,4.666666666666667,0.1,0.43333333333333335,2.5,2.1666666666666665,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.16666666666666666,0,0.0,35,25.0,2019-11-25,1,2019,11,25,0,329,1,0,-0.5000000000000004,0.8660254037844384,15.0,9.166666666666666,0,1.3,2.4,0.0,35.0
2019-11-26,5.0,7.0,20.0,12.0,25.0,16.25,180.0,90.0,3.0,4.25,6.0,5.5,0.1,0.775,4.0,3.25,0,0.0,0,0.0,0,0.0,0,0.2,1,0.2,0,0.0,45,26.0,2019-11-26,0,2019,11,26,1,330,1,0,-0.5000000000000004,0.8660254037844384,15.0,9.5,0,2.05,3.9,0.0,45.0
2019-11-28,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,4.0,4.5,6.0,5.5,0.5,0.875,4.0,3.25,1,0.2,0,0.0,0,0.0,0,0.2,1,0.2,2,0.4,26,10.2,2019-11-28,0,2019,11,28,3,332,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,2.25,3.5,1.2,26.0
2019-11-29,5.0,8.333333333333334,25.0,14.166666666666666,20.0,18.333333333333332,90.0,90.0,3.0,4.166666666666667,6.0,5.0,0.1,0.6833333333333332,4.0,2.6666666666666665,1,0.3333333333333333,0,0.0,0,0.0,0,0.3333333333333333,0,0.0,1,0.3333333333333333,45,30.166666666666668,2019-11-29,0,2019,11,29,4,333,1,0,-0.5000000000000004,0.8660254037844384,20.0,11.25,0,2.05,3.9,1.3333333333333333,45.0
2019-11-30,5.0,6.0,15.0,11.0,25.0,18.333333333333332,90.0,90.0,3.0,4.0,6.0,5.5,0.1,0.5875,4.0,3.25,1,0.2,0,0.0,0,0.0,0,0.2,0,0.0,1,0.2,30,25.6,2019-11-30,1,2019,11,30,5,334,1,1,-0.5000000000000004,0.8660254037844384,10.0,8.5,0,2.05,3.9,1.2,30.0
2019-12-01,5.0,7.5,15.0,12.5,20.0,18.0,90.0,90.0,4.0,4.25,6.0,5.75,0.5,0.6875,4.0,3.625,1,0.3333333333333333,0,0.0,0,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.3333333333333333,38,24.333333333333332,2019-12-01,0,2019,12,1,6,335,1,1,-2.4492935982947064e-16,1.0,10.0,10.0,0,2.25,3.5,1.3333333333333333,38.0
2019-12-02,5.0,8.0,20.0,15.0,25.0,25.0,90.0,72.0,4.0,4.333333333333333,5.0,5.0,0.5,0.75,2.5,2.5,1,0.4,0,0.0,0,0.0,0,0.4,1,0.2,2,0.6,38,25.8,2019-12-02,0,2019,12,2,0,336,1,0,-2.4492935982947064e-16,1.0,15.0,11.5,0,1.5,2.0,1.4,38.0
